"","CONTACT","SURVEY","locationID","deploymentID","LONGITUDE","LATITUDE","start","end","CT_MODEL","HEIGHT","DELAY","SENSITIVITY","LURE","LANDSCAPE_FEATURE","DP_COMMENTS","TIME_ZONE","DP_DURATION","BIOME","BIOME_NAME","eco_code","ct_brands","ct_brand_loc","ct_delay_loc","ct_sensitivity_loc","height_loc","lure_loc","landscape_feature_loc","PC1","PC2"
"2553","Ludmila Hufnagel","PEIT_08_2019","PEIT06","PEIT_08_2019_PEIT06",-43.4771430324883,-20.422227361202,2019-08-11,2019-11-08 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,89,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2554","Ludmila Hufnagel","PEIT_08_2019","PEIT07","PEIT_08_2019_PEIT07",-43.5124746576757,-20.4392816498965,2019-08-08,2019-10-28 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,81,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2555","Ludmila Hufnagel","PEIT_08_2019","PEIT08","PEIT_08_2019_PEIT08",-43.4913148188292,-20.418448083797,2019-08-11,2019-11-08 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,89,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2556","Ludmila Hufnagel","PEIT_08_2019","PEIT09","PEIT_08_2019_PEIT09",-43.5048141261577,-20.4147792832025,2019-08-08,2019-10-06 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,59,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2557","Marcela de Frias Barreto","PEIT_02_2021","PEIT1","PEIT_02_2021_PEIT1",-43.508003,-20.437697,2021-02-09,2021-05-29 23:59:59,"Bushnell",50,30,"normal","no","trail/road",NA,-3,109,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",50,"no","trail/road",0.476142203994074,-1.23042761852951
"2558","Ludmila Hufnagel","PEIT_08_2019","PEIT10","PEIT_08_2019_PEIT10",-43.5033689392588,-20.458165694125,2019-08-09,2019-11-07 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,90,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2559","Marcela de Frias Barreto","PEIT_02_2021","PEIT10","PEIT_02_2021_PEIT10",-43.505944,-20.4163,2021-02-13,2021-05-31 23:59:59,"Bushnell",50,30,"normal","no","trail/road",NA,-3,107,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2560","Ludmila Hufnagel","PEIT_08_2019","PEIT11","PEIT_08_2019_PEIT11",-43.4890610507047,-20.4657026440229,2019-08-10,2019-11-05 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,87,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2561","Ludmila Hufnagel","PEIT_08_2019","PEIT12","PEIT_08_2019_PEIT12",-43.4979806199106,-20.4454898971074,2019-08-09,2019-11-07 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,90,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2562","Ludmila Hufnagel","PEIT_08_2019","PEIT13","PEIT_08_2019_PEIT13",-43.4354531734964,-20.4661950381578,2019-08-12,2019-11-06 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,86,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2563","Ludmila Hufnagel","PEIT_08_2019","PEIT14","PEIT_08_2019_PEIT14",-43.4956401268665,-20.4318917738936,2019-08-08,2019-11-06 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,90,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2564","Marcela de Frias Barreto","PEIT_02_2021","PEIT16","PEIT_02_2021_PEIT16",-43.488575,-20.4163,2021-02-12,2021-03-13 23:59:59,"Bushnell",50,30,"normal","no","trail/road","parou de funcionar dia 13/03/2021",-3,29,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",50,"no","trail/road",0.476142203994074,-1.23042761852951
"2565","Marcela de Frias Barreto","PEIT_02_2021","PEIT2","PEIT_02_2021_PEIT2",-43.508453,-20.446336,2021-02-09,2021-05-21 23:59:59,"Bushnell",50,30,"normal","no","trail/road","parou de funcionar dia 21/05/2021",-3,101,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",50,"no","trail/road",0.476142203994074,-1.23042761852951
"2566","Marcela de Frias Barreto","PEIT_02_2021","PEIT3","PEIT_02_2021_PEIT3",-43.503519,-20.457514,2021-02-12,2021-06-01 23:59:59,"Bushnell",50,30,"normal","no","trail/road",NA,-3,109,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",50,"no","trail/road",0.476142203994074,-1.23042761852951
"2567","Marcela de Frias Barreto","PEIT_02_2021","PEIT4","PEIT_02_2021_PEIT4",-43.494486,-20.461942,2021-02-12,2021-05-12 23:59:59,"Bushnell",50,30,"normal","no","trail/road","parou de funcionar dia 12/05/2021",-3,89,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",50,"no","trail/road",0.476142203994074,-1.23042761852951
"2568","Marcela de Frias Barreto","PEIT_02_2021","PEIT5","PEIT_02_2021_PEIT5",-43.499236,-20.449747,2021-02-12,2021-06-01 23:59:59,"Bushnell",50,30,"normal","no","trail/road",NA,-3,109,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",50,"no","trail/road",0.476142203994074,-1.23042761852951
"2569","Marcela de Frias Barreto","PEIT_02_2021","PEIT7","PEIT_02_2021_PEIT7",-43.507525,-20.427481,2021-02-09,2021-05-29 23:59:59,"Bushnell",50,30,"normal","no","trail/road",NA,-3,109,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",50,"no","trail/road",0.476142203994074,-1.23042761852951
"2570","Marcela de Frias Barreto","PEIT_02_2021","PEIT9","PEIT_02_2021_PEIT9",-43.499708,-20.422617,2021-02-13,2021-05-28 23:59:59,"Bushnell",50,30,"normal","no","trail/road","parou de funcionar dia 28/05/2021",-3,104,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",50,"no","trail/road",0.476142203994074,-1.23042761852951
"2571","Francisco Grotta","PEL_01_2022","PEL01","PEL_01_2022_PEL01",-48.7141331,-24.86541766,2022-01-25,2022-04-28 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,93,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2572","Francisco Grotta","PEL_01_2022","PEL02","PEL_01_2022_PEL02",-48.6908805,-24.82848146,2022-01-26,2022-04-27 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,91,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2573","Francisco Grotta","PEL_01_2022","PEL03","PEL_01_2022_PEL03",-48.718281,-24.854774,2022-01-31,2022-04-28 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,87,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2574","Francisco Grotta","PEL_01_2022","PEL04","PEL_01_2022_PEL04",-48.67051804,-24.83727525,2022-01-31,2022-04-28 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,87,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2575","Francisco Grotta","PEL_01_2022","PEL05","PEL_01_2022_PEL05",-48.68886946,-24.84637155,2022-01-31,2022-04-28 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,87,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2576","Francisco Grotta","PEL_01_2022","PEL06","PEL_01_2022_PEL06",-48.70816804,-24.8555461,2022-01-31,2022-04-28 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,87,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2577","Francisco Grotta","PEL_01_2022","PEL07","PEL_01_2022_PEL07",-48.629239,-24.8187183,2022-02-15,2022-04-26 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,70,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2578","Francisco Grotta","PEL_01_2022","PEL08","PEL_01_2022_PEL08",-48.640093,-24.818342,2022-02-15,2022-04-26 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,70,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2579","Francisco Grotta","PEL_01_2022","PEL09","PEL_01_2022_PEL09",-48.63519,-24.811403,2022-02-15,2022-04-26 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,70,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2580","Francisco Grotta","PEL_01_2022","PEL10","PEL_01_2022_PEL10",-48.649604,-24.818888,2022-02-15,2022-04-26 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,70,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2581","Francisco Grotta","PEL_01_2022","PEL11","PEL_01_2022_PEL11",-48.648761,-24.826174,2022-02-16,2022-04-26 23:59:59,"Reconyx HP2W",35,1,"high","no","none","Disparos contÃ­nuos/em falso.",-3,69,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2582","Francisco Grotta","PEL_01_2022","PEL12","PEL_01_2022_PEL12",-48.65983,-24.829058,2022-02-16,2022-04-26 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,69,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2583","Francisco Grotta","PEL_01_2022","PEL13","PEL_01_2022_PEL13",-48.698783,-24.854782,2022-02-16,2022-04-26 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,69,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2584","Francisco Grotta","PEL_01_2022","PEL14","PEL_01_2022_PEL14",-48.6990799,-24.83860177,2022-02-17,2022-03-04 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,15,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2585","Francisco Grotta","PEL_01_2022","PEL15","PEL_01_2022_PEL15",-48.6897446,-24.83749,2022-02-17,2022-04-27 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,69,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2586","Francisco Grotta","PEL_01_2022","PEL16","PEL_01_2022_PEL16",-48.679367,-24.84571,2022-02-17,2022-04-26 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,68,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2587","Francisco Grotta","PEL_01_2022","PEL17","PEL_01_2022_PEL17",-48.679058,-24.83782,2022-02-18,2022-04-28 23:59:59,"Reconyx HP2W",35,1,"high","no","none",NA,-3,69,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0160","Reconyx","Reconyx",1,"high",35,"no","none",-0.97056668569309,2.59073091335728
"2588","Ludmila Hufnagel","CAR_06_2012","PEN_21","CAR_06_2012_PEN_21",-43.49148,-20.05049,2013-11-16,2014-01-15 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,60,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2589","Ludmila Hufnagel","PEOB_07_2019","PEOB01","PEOB_07_2019_PEOB01",-43.6605638739676,-20.496668971018,2019-09-03,2019-10-22 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,49,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2590","Ludmila Hufnagel","PEOB_07_2019","PEOB02","PEOB_07_2019_PEOB02",-43.7192881152771,-20.4590317218819,2019-08-03,2019-10-24 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,82,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2591","Ludmila Hufnagel","PEOB_07_2019","PEOB03","PEOB_07_2019_PEOB03",-43.7042832489261,-20.4924744842799,2019-08-07,2019-10-23 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,77,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2592","Ludmila Hufnagel","PEOB_07_2019","PEOB04","PEOB_07_2019_PEOB04",-43.6340836094078,-20.4964175047214,2019-07-31,2019-10-22 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,83,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2593","Ludmila Hufnagel","PEOB_07_2019","PEOB05","PEOB_07_2019_PEOB05",-43.6746179795302,-20.4489217962235,2019-08-01,2019-10-23 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,83,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2594","Ludmila Hufnagel","PEOB_07_2019","PEOB06","PEOB_07_2019_PEOB06",-43.6080355476096,-20.4908082130084,2019-07-31,2019-10-22 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,83,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2595","Ludmila Hufnagel","PEOB_07_2019","PEOB07","PEOB_07_2019_PEOB07",-43.6919529987829,-20.4562805474242,2019-08-04,2019-09-22 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,49,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2596","Ludmila Hufnagel","PEOB_07_2019","PEOB08","PEOB_07_2019_PEOB08",-43.6703389860278,-20.4683130292911,2019-08-02,2019-10-23 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,82,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2597","Ludmila Hufnagel","PEOB_07_2019","PEOB09","PEOB_07_2019_PEOB09",-43.6806193499174,-20.500391096358,2019-07-31,2019-08-07 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,7,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2598","Ludmila Hufnagel","PEOB_07_2019","PEOB11","PEOB_07_2019_PEOB11",-43.6576744686852,-20.5355572740284,2019-07-30,2019-10-22 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,84,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2599","Ludmila Hufnagel","PEOB_07_2019","PEOB12","PEOB_07_2019_PEOB12",-43.7233399788109,-20.4860565911957,2019-07-31,2019-08-18 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,18,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2600","Ludmila Hufnagel","PEOB_07_2019","PEOB13","PEOB_07_2019_PEOB13",-43.7068146067227,-20.4443939087109,2019-08-01,2019-10-24 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,84,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2601","Ludmila Hufnagel","PEOB_07_2019","PEOB14","PEOB_07_2019_PEOB14",-43.6221727720819,-20.5095584784546,2019-07-30,2019-08-11 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,12,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2602","Ludmila Hufnagel","PEOB_07_2019","PEOB15","PEOB_07_2019_PEOB15",-43.6360364928823,-20.5270859539889,2019-07-30,2019-10-22 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,84,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2603","Ludmila Hufnagel","PEOB_07_2019","PEOB16","PEOB_07_2019_PEOB16",-43.7393931549293,-20.4610036088495,2019-08-03,2019-10-24 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,82,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2604","Ludmila Hufnagel","PEOB_07_2019","PEOB17","PEOB_07_2019_PEOB17",-43.6852002392797,-20.4342579182537,2019-08-01,2019-10-24 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,84,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2605","Ludmila Hufnagel","PEOB_07_2019","PEOB18","PEOB_07_2019_PEOB18",-43.5999793255212,-20.5132564875216,2019-07-30,2019-10-22 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,84,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2606","Ludmila Hufnagel","PEOB_07_2019","PEOB19","PEOB_07_2019_PEOB19",-43.6588100222782,-20.51750656393,2019-07-30,2019-10-22 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,84,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"2607","Rodrigo Lima Massara","PERD_03_2009","PERD1","PERD_03_2009_PERD1",-42.5575736392,-19.8105107214,2009-03-11,2009-03-30 23:59:59,"Tigrinus analogica",70,300,"normal","no","none",NA,-3,19,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Tigrinus","Tigrinus",300,"normal",70,"no","none",5.21448207599134,0.579813958597654
"2608","Rodrigo Lima Massara","PERD_08_2010(2)","PERD1","PERD_08_2010(2)_PERD1",-42.5575736392,-19.8105107214,2010-08-04,2010-09-01 23:59:59,"Tigrinus analogica",70,300,"normal","no","none",NA,-3,28,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Tigrinus","Tigrinus",300,"normal",70,"no","none",5.21448207599134,0.579813958597654
"2609","Rodrigo Lima Massara","PERD_03_2009","PERD10","PERD_03_2009_PERD10",-42.5450592518,-19.8044596649,2009-03-11,2009-03-30 23:59:59,"Tigrinus analogica",70,300,"normal","no","none",NA,-3,19,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Tigrinus","Tigrinus",300,"normal",70,"no","none",5.21448207599134,0.579813958597654
"2610","Rodrigo Lima Massara","PERD_07_2010","PERD10","PERD_07_2010_PERD10",-42.5450592518,-19.8044596649,2010-06-23,2010-07-12 23:59:59,"Tigrinus analogica",70,300,"normal","no","none",NA,-3,19,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Tigrinus","Tigrinus",300,"normal",70,"no","none",5.21448207599134,0.579813958597654
"2611","Rodrigo Lima Massara","PERD_06_2010","PERD11","PERD_06_2010_PERD11",-42.531813374,-19.8000854804,2010-06-01,2010-06-20 23:59:59,"Tigrinus analogica",70,300,"normal","no","none",NA,-3,19,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0104","Tigrinus","Tigrinus",300,"normal",70,"no","none",5.21448207599134,0.579813958597654
